# Specific dungeonFeature instances

#FEATURES:
#index,name,DF,terrain,layer,instanceCtRange,minInsts,itemCat,itemKind,monsterKind,reqSpace,hordeFl,itemFlags,featureFlags

# index and name fields added for keeping this file + blueprint.csv together

# Reward Rooms
#

# Mixed Item Library
233,"Haunted House 2",0,			DARK_FLOOR_DORMANT,DUNGEON,	{0,0},		0,			0,			-1,			0,				0,				0,			0,			(MF_EVERYWHERE)
234,"Haunted House 3",0,			DARK_FLOOR_DORMANT,DUNGEON,	{4,5},		4,			0,			-1,			MK_PHANTOM,		1,				0,			0,			(MF_MONSTERS_DORMANT)
235,"Haunted House 4",0,         HAUNTED_TORCH_DORMANT,DUNGEON,{5,10},   3,          0,          -1,         0,              2,              0,          0,          (MF_BUILD_IN_WALLS)

# Worm Tunnels
236,"Worm Tunnels 1",0,			ALTAR_INERT,DUNGEON,		{1,1},		1,			0,			-1,			0,				2,				0,			0,			(MF_ADOPT_ITEM | MF_FAR_FROM_ORIGIN | MF_TREAT_AS_BLOCKING)
237,"Worm Tunnels 2",0,			0,          0,              {3,6},		3,			0,			-1,			MK_UNDERWORM,	1,				0,			0,			0
238,"Worm Tunnels 3",0,			GRANITE,    DUNGEON,        {150,150},  1,			0,			-1,			0,				1,				0,			0,			(MF_TREAT_AS_BLOCKING | MF_REPEAT_UNTIL_NO_PROGRESS)
239,"Worm Tunnels 4",DF_WORM_TUNNEL_MARKER_DORMANT,GRANITE,DUNGEON,{0,0},0,			0,			-1,			0,				0,				0,			0,			(MF_EVERYWHERE | MF_PERMIT_BLOCKING)
240,"Worm Tunnels 5",DF_TUNNELIZE,WORM_TUNNEL_OUTER_WALL,DUNGEON,{1,1},	1,			0,			-1,			0,				1,				0,			0,			(MF_BUILD_AT_ORIGIN | MF_PERMIT_BLOCKING)
241,"Worm Tunnels 6",0,			WALL_LEVER_HIDDEN,DUNGEON,  {1,1},      1,			0,			-1,			0,				1,				0,			0,			(MF_BUILD_IN_WALLS | MF_IN_PASSABLE_VIEW_OF_ORIGIN | MF_BUILD_ANYWHERE_ON_LEVEL)

# Gauntlet
242,"Gauntlet 1",0,			ALTAR_SWITCH,DUNGEON,		{1,1},		1,			0,			-1,			0,				2,				0,			0,			(MF_ADOPT_ITEM | MF_NEAR_ORIGIN | MF_NOT_IN_HALLWAY | MF_TREAT_AS_BLOCKING)
243,"Gauntlet 2",0,			TURRET_DORMANT,DUNGEON,		{4,6},		4,			0,			-1,			0,				2,				HORDE_MACHINE_TURRET,0,	(MF_TREAT_AS_BLOCKING | MF_GENERATE_HORDE | MF_MONSTERS_DORMANT | MF_BUILD_IN_WALLS | MF_IN_VIEW_OF_ORIGIN)

# Boss 
244,"Boss 1",DF_BONES,	SECRET_DOOR,DUNGEON,		{1,1},		1,			0,			0,			0,				3,				0,			0,			(MF_PERMIT_BLOCKING | MF_BUILD_AT_ORIGIN)
245,"Boss 2",DF_LUMINESCENT_FUNGUS,	STATUE_INERT,DUNGEON,{7,7},	0,			0,			-1,			0,				2,				0,			0,			(MF_TREAT_AS_BLOCKING)
246,"Boss 3",DF_BONES,	0,			0,				{1,1},		1,			0,			-1,			0,				1,				HORDE_MACHINE_BOSS,	0,	(MF_ADOPT_ITEM | MF_FAR_FROM_ORIGIN | MF_MONSTER_TAKE_ITEM | MF_GENERATE_HORDE | MF_MONSTER_SLEEPING)

# -- FLAVOR MACHINES --

# Bloodwort
247,"Bloodwort 1",DF_GRASS,	BLOODFLOWER_STALK, SURFACE,	{1, 1},		1,			0,			-1,			0,				0,				0,			0,			(MF_BUILD_AT_ORIGIN | MF_NOT_IN_HALLWAY)
248,"Bloodwort 2",DF_BLOODFLOWER_PODS_GROW_INITIAL,0, 0, {1, 1},     1,			0,			-1,			0,				1,				0,			0,          (MF_BUILD_AT_ORIGIN | MF_TREAT_AS_BLOCKING)

# Shrine
249,"Bloodwort 1",0,         SACRED_GLYPH,  DUNGEON,     {1, 1},		1,			0,			-1,			0,				3,				0,			0,			(MF_BUILD_AT_ORIGIN)
250,"Bloodwort 2",0,         HAVEN_BEDROLL, SURFACE,     {1, 1},     1,			0,			-1,			0,				2,				0,			0,          (MF_FAR_FROM_ORIGIN | MF_TREAT_AS_BLOCKING | MF_NOT_IN_HALLWAY)
251,"Bloodwort 3",0,         BONES,      SURFACE,        {1, 1},     1,			(POTION | SCROLL | WEAPON | ARMOR | RING),-1,0,	2,				0,			0,          (MF_GENERATE_ITEM | MF_TREAT_AS_BLOCKING | MF_NOT_IN_HALLWAY)

# Idyll
252,"Idyll 1",DF_GRASS,	FOLIAGE,	SURFACE,		{3, 4},		3,			0,			-1,			0,				1,				0,			0,			0
253,"Idyll 2",DF_DEEP_WATER_POOL,0,	0,				{2, 3},		2,			0,			-1,			0,				5,				0,			0,			(MF_NOT_IN_HALLWAY)

# Swamp
254,"Swamp 1",DF_SWAMP,	0,			0,				{6, 8},		3,			0,			-1,			0,				1,				0,			0,			0
255,"Swamp 2",DF_DEEP_WATER_POOL,0,	0,				{0, 1},		0,			0,			-1,			0,				3,				0,			0,			(MF_NOT_IN_HALLWAY | MF_TREAT_AS_BLOCKING)

# Camp
256,"Camp 1",DF_HAY,	0,			0,				{1, 3},		1,			0,			-1,			0,				1,				0,			0,			(MF_NOT_IN_HALLWAY | MF_IN_VIEW_OF_ORIGIN)
257,"Camp 2",DF_JUNK,	0,			0,				{1, 2},		1,			0,			-1,			0,				3,				0,			0,			(MF_NOT_IN_HALLWAY | MF_IN_VIEW_OF_ORIGIN)
258,"Camp 3",DF_URINE,	0,			0,				{3, 5},		1,			0,			-1,			0,				1,				0,			0,			MF_IN_VIEW_OF_ORIGIN
259,"Camp 4",DF_VOMIT,	0,			0,				{0, 2},		0,			0,			-1,			0,				1,				0,			0,			MF_IN_VIEW_OF_ORIGIN

# Remnant
260,"Remnant 1",DF_REMNANT, 0,			0,				{6, 8},		3,			0,			-1,			0,				1,				0,			0,			0
261,"Remnant 2",0,			STATUE_INERT,DUNGEON,       {3, 5},		2,			0,			-1,			0,				1,				0,			0,			(MF_NOT_IN_HALLWAY | MF_TREAT_AS_BLOCKING)

# Dismal
262,"Dismal 1",DF_AMBIENT_BLOOD, 0,	0,				{5,10},		3,			0,			-1,			0,				1,				0,			0,			MF_NOT_IN_HALLWAY
263,"Dismal 2",DF_ASH,	0,			0,				{4, 8},		2,			0,			-1,			0,				1,				0,			0,			MF_NOT_IN_HALLWAY
264,"Dismal 3",DF_BONES,	0,			0,				{3, 5},		2,			0,			-1,			0,				1,				0,			0,			MF_NOT_IN_HALLWAY

# Chasm Catwalk
265,"Chasm Catwalk 1",DF_CHASM_HOLE,	0,		0,				{80, 80},	1,			0,			-1,			0,				1,				0,			0,			(MF_TREAT_AS_BLOCKING | MF_REPEAT_UNTIL_NO_PROGRESS)
266,"Chasm Catwalk 2",DF_CATWALK_BRIDGE,0,	0,				{0,0},		0,			0,			-1,			0,				0,				0,			0,			(MF_EVERYWHERE)
267,"Chasm Catwalk 3",0,			MACHINE_TRIGGER_FLOOR, DUNGEON, {0,1},	0,			0,			0,			0,				1,				0,			0,			(MF_NEAR_ORIGIN | MF_PERMIT_BLOCKING)
268,"Chasm Catwalk 4",0,			TURRET_DORMANT,DUNGEON,		{1, 2},		1,			0,			-1,			0,				2,				HORDE_MACHINE_TURRET,0,	(MF_TREAT_AS_BLOCKING | MF_GENERATE_HORDE | MF_MONSTERS_DORMANT | MF_BUILD_IN_WALLS | MF_IN_VIEW_OF_ORIGIN)

# Lake Walk
269,"Lake Walk 1",DF_LAKE_CELL,	0,		0,				{80, 80},	1,			0,			-1,			0,				1,				0,			0,			(MF_TREAT_AS_BLOCKING | MF_REPEAT_UNTIL_NO_PROGRESS)
270,"Lake Walk 2",0,			MACHINE_TRIGGER_FLOOR, DUNGEON, {0,1},	0,			0,			0,			0,				1,				0,			0,			(MF_NEAR_ORIGIN | MF_PERMIT_BLOCKING)
271,"Lake Walk 3",0,			TURRET_DORMANT,DUNGEON,		{1, 2},		1,			0,			-1,			0,				2,				HORDE_MACHINE_TURRET,0,	(MF_TREAT_AS_BLOCKING | MF_GENERATE_HORDE | MF_MONSTERS_DORMANT | MF_BUILD_IN_WALLS | MF_IN_VIEW_OF_ORIGIN)

# Paralysis Trap 1
272,"Paralysis Trap 1 - 1",0,         GAS_TRAP_PARALYSIS, DUNGEON, {1,2},     1,          0,          0,			0,				3,				0,          0,			(MF_NEAR_ORIGIN | MF_NOT_IN_HALLWAY)
273,"Paralysis Trap 1 - 2",0,			MACHINE_PARALYSIS_VENT_HIDDEN,DUNGEON,{3, 4},2,		0,			0,			0,				3,				0,          0,          (MF_FAR_FROM_ORIGIN | MF_NOT_IN_HALLWAY)

# Paralysis Trap 2
274,"Paralysis Trap 2 - 1",0,         GAS_TRAP_PARALYSIS_HIDDEN, DUNGEON, {1,2},1,        0,          0,			0,				3,				0,          0,			(MF_NEAR_ORIGIN | MF_NOT_IN_HALLWAY)
275,"Paralysis Trap 2 - 2",0,			MACHINE_PARALYSIS_VENT_HIDDEN,DUNGEON,{3, 4},2,		0,			0,			0,				3,				0,          0,          (MF_FAR_FROM_ORIGIN | MF_NOT_IN_HALLWAY)

# Statue Comes Alive
276,"Statue Comes Alive 1",0,			STATUE_DORMANT,DUNGEON,		{1, 1},		1,			0,			-1,			0,				1,				HORDE_MACHINE_STATUE,0,	(MF_GENERATE_HORDE | MF_MONSTERS_DORMANT | MF_BUILD_AT_ORIGIN | MF_ALTERNATIVE)
277,"Statue Comes Alive 2",0,			STATUE_DORMANT,DUNGEON,		{1, 1},		1,			0,			-1,			0,				1,				HORDE_MACHINE_STATUE,0,	(MF_GENERATE_HORDE | MF_MONSTERS_DORMANT | MF_BUILD_IN_WALLS | MF_ALTERNATIVE | MF_NOT_ON_LEVEL_PERIMETER)
278,"Statue Comes Alive 3",0,			MACHINE_TRIGGER_FLOOR,DUNGEON,{0,0},	2,			0,			-1,			0,				0,				0,			0,			(MF_EVERYWHERE)

# Worms in the Walls 2
279,"Worms in the Walls 2 - 1",0,			WALL_MONSTER_DORMANT,DUNGEON,{1, 3},	1,			0,			-1,			MK_UNDERWORM,	1,				0,			0,			(MF_MONSTERS_DORMANT | MF_BUILD_IN_WALLS | MF_NOT_ON_LEVEL_PERIMETER)
280,"Worms in the Walls 2 - 2",0,			MACHINE_TRIGGER_FLOOR,DUNGEON,{0,0},	2,			0,			-1,			0,				0,				0,			0,			(MF_EVERYWHERE)

# Sentinels
281,"Sentinels 1",0,			STATUE_INERT,DUNGEON,		{3, 3},		3,			0,			-1,			MK_SENTINEL,	2,				0,			0,			(MF_NOT_IN_HALLWAY | MF_TREAT_AS_BLOCKING | MF_IN_VIEW_OF_ORIGIN)
282,"Sentinels 2",DF_ASH,	0,			0,				{2, 3},		0,			0,			-1,			0,				0,				0,			0,			0
